ID	price	brand	model	Clasificacion 	year	title_status	mileage	color	lot	state	Precio _en_Mexico 	qx1_estado	qx_marca	qx_tipo 
1069	42500	dodge	challenger	DERIVADO_DE_TURISMO	2015	clean_vehicle	13740	black	167752120	texas	850000	0.12	0.2	0.128
1070	16600	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	23132	charcoal	167802200	north_carolina	332000	0.12	0.2	0.128
1071	15200	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	37174	silver	167802202	north_carolina	304000	0.12	0.2	0.128
1072	15800	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	34023	charcoal	167802203	north_carolina	316000	0.12	0.2	0.128
1073	16900	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	30021	charcoal	167802205	north_carolina	338000	0.12	0.2	0.128
1074	11100	dodge	caravan	DERIVADO_DE_TURISMO	2017	clean_vehicle	51469	gray	167802215	north_carolina	222000	0.12	0.2	0.128
1075	15600	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	31237	charcoal	167802230	north_carolina	312000	0.12	0.2	0.128
1076	16900	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	30186	silver	167802232	north_carolina	338000	0.12	0.2	0.128
1077	15300	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	41956	silver	167802233	north_carolina	306000	0.12	0.2	0.128
1078	16600	dodge	journey	DERIVADO_DE_TURISMO	2019	clean_vehicle	30727	black	167802234	north_carolina	332000	0.12	0.2	0.128
1079	21800	dodge	durango	DERIVADO_DE_TURISMO	2017	clean_vehicle	38956	black	167752407	pennsylvania	436000	0.12	0.2	0.128
1080	36500	dodge	charger	DERIVADO_DE_TURISMO	2018	clean_vehicle	22036	white	167752500	virginia	730000	0.12	0.2	0.128
1081	26300	dodge	durango	DERIVADO_DE_TURISMO	2019	clean_vehicle	26462	red	167752776	georgia	526000	0.11	0.2	0.128
1082	20900	dodge	challenger	DERIVADO_DE_TURISMO	2019	clean_vehicle	23143	red	167752778	georgia	418000	0.11	0.2	0.128
1083	20100	dodge	challenger	DERIVADO_DE_TURISMO	2019	clean_vehicle	17340	gray	167752791	georgia	402000	0.11	0.2	0.128
1084	26700	dodge	charger	DERIVADO_DE_TURISMO	2019	clean_vehicle	29749	gray	167752792	georgia	534000	0.11	0.2	0.128
1085	23900	dodge	charger	DERIVADO_DE_TURISMO	2019	clean_vehicle	35248	white	167752939	georgia	478000	0.11	0.2	0.128
1086	14500	dodge	caravan	DERIVADO_DE_TURISMO	2018	clean_vehicle	40417	no_color	167802408	florida	290000	0.11	0.2	0.128
1087	23000	dodge	durango	DERIVADO_DE_TURISMO	2017	clean_vehicle	30309	gray	167753011	virginia	460000	0.12	0.2	0.128
1088	15000	dodge	journey	DERIVADO_DE_TURISMO	2018	clean_vehicle	42303	red	167803180	north_carolina	300000	0.12	0.2	0.128
1089	15000	dodge	journey	DERIVADO_DE_TURISMO	2018	clean_vehicle	35326	white	167803188	north_carolina	300000	0.12	0.2	0.128
1090	28500	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	92100	white	167770192	texas	570000	0.12	0.15	0.128
1091	28000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	99375	white	167770195	texas	560000	0.12	0.15	0.128
1092	9000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	72418	gray	167770204	texas	180000	0.12	0.15	0.128
1093	28700	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	29733	ruby red metallic tinted clearcoat	167715937	connecticut	574000	0.13	0.15	0.128
1094	25000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	119439	white	167770210	texas	500000	0.12	0.15	0.128
1095	17347	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	54396	black	167715938	massachusetts	346940	0.1714	0.15	0.128
1096	13800	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	91606	white	167770495	texas	276000	0.12	0.15	0.128
1097	25888	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	2807	black	167715939	new_jersey	517760	0.12	0.15	0.128
1098	8500	ford	fusion	DERIVADO_DE_TURISMO	2017	clean_vehicle	78739	black	167770647	tennessee	170000	0.12	0.15	0.128
1099	21289	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	71955	gray	167715940	new_york	425780	0.12	0.15	0.128
1100	17999	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	48472	triple yellow tri-coat	167715941	new_jersey	359980	0.12	0.15	0.128
1101	2700	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	98470	blue	167770840	texas	54000	0.12	0.15	0.128
1102	30977	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	28937	competition orange	167715942	pennsylvania	619540	0.12	0.15	0.128
1103	13799	ford	doors	DERIVADO_DE_TURISMO	2015	clean_vehicle	83693	red	167715943	new_jersey	275980	0.12	0.15	0.128
1104	20500	ford	srw	DERIVADO_DE_TURISMO	2014	clean_vehicle	90888	white	167771072	arizona	410000	0.11	0.15	0.128
1105	8500	ford	drw	DERIVADO_DE_TURISMO	2012	clean_vehicle	216942	white	167771079	texas	170000	0.12	0.15	0.128
1106	9900	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	205796	white	167771183	florida	198000	0.11	0.15	0.128
1107	65500	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	6500	black	167718954	indiana	1310000	0.134	0.15	0.128
1108	24500	ford	wagon	DERIVADO_DE_TURISMO	2018	clean_vehicle	39943	white	167772606	florida	490000	0.11	0.15	0.128
1109	32500	ford	explorer	DERIVADO_DE_TURISMO	2020	clean_vehicle	5920	silver	167722215	missouri	650000	0.11	0.15	0.128
1110	9200	ford	fusion	DERIVADO_DE_TURISMO	2018	clean_vehicle	71478	blue	167772971	pennsylvania	184000	0.12	0.15	0.128
1111	17700	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	119520	silver	167772999	pennsylvania	354000	0.12	0.15	0.128
1112	18300	ford	fusion	DERIVADO_DE_TURISMO	2020	clean_vehicle	10882	white	167722427	california	366000	0.13	0.15	0.128
1113	43500	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	29010	gray	167722585	illinois	870000	0.085	0.15	0.128
1114	15200	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	69003	white	167773215	pennsylvania	304000	0.12	0.15	0.128
1115	36200	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	16207	no_color	167722586	illinois	724000	0.085	0.15	0.128
1116	21900	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	29748	red	167773235	new_jersey	438000	0.12	0.15	0.128
1117	20700	ford	wagon	DERIVADO_DE_TURISMO	2019	clean_vehicle	25582	white	167722604	california	414000	0.13	0.15	0.128
1118	12300	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	24520	gray	167722610	california	246000	0.13	0.15	0.128
1119	4200	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	104383	blue	167773291	pennsylvania	84000	0.12	0.15	0.128
1120	19500	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	34164	white	167722611	california	390000	0.13	0.15	0.128
1121	14300	ford	fusion	DERIVADO_DE_TURISMO	2020	clean_vehicle	6975	silver	167722616	california	286000	0.13	0.15	0.128
1122	13700	ford	van	DERIVADO_DE_TURISMO	2016	clean_vehicle	67150	white	167773301	pennsylvania	274000	0.12	0.15	0.128
1123	13200	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	100820	white	167773526	pennsylvania	264000	0.12	0.15	0.128
1124	6200	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	142286	white	167773530	pennsylvania	124000	0.12	0.15	0.128
1125	6500	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	60015	black	167773531	pennsylvania	130000	0.12	0.15	0.128
1126	1500	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	126381	gray	167773663	pennsylvania	30000	0.12	0.15	0.128
1127	2200	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	128753	black	167773664	pennsylvania	44000	0.12	0.15	0.128
1128	4200	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	0	no_color	167773673	pennsylvania	84000	0.12	0.15	0.128
1129	8700	ford	van	DERIVADO_DE_TURISMO	2013	clean_vehicle	64598	white	167773678	pennsylvania	174000	0.12	0.15	0.128
1130	3200	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	111532	black	167773761	pennsylvania	64000	0.12	0.15	0.128
1131	9000	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	149346	black	167773763	pennsylvania	180000	0.12	0.15	0.128
1132	20000	ford	edge	DERIVADO_DE_TURISMO	2018	clean_vehicle	43567	silver	167775132	illinois	400000	0.085	0.15	0.128
1133	33000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	36004	white	167775742	texas	660000	0.12	0.15	0.128
1134	23300	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	10935	white	167725407	south_carolina	466000	0.1541	0.15	0.128
1135	8750	ford	van	DERIVADO_DE_TURISMO	2017	clean_vehicle	150484	white	167776541	illinois	175000	0.085	0.15	0.128
1136	11975	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	122014	white	167777048	texas	239500	0.12	0.15	0.128
1137	23600	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	19363	white	167725759	south_carolina	472000	0.1541	0.15	0.128
1138	12000	ford	explorer	DERIVADO_DE_TURISMO	2016	clean_vehicle	42902	black	167777327	texas	240000	0.12	0.15	0.128
1139	30900	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	401	red	167718228	indiana	618000	0.134	0.15	0.128
1140	23900	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	11077	white	167725761	south_carolina	478000	0.1541	0.15	0.128
1141	40400	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	34100	black	167718246	indiana	808000	0.134	0.15	0.128
1142	38000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	30018	white	167778307	minnesota	760000	0.11	0.15	0.128
1143	27000	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	18279	white	167778596	illinois	540000	0.085	0.15	0.128
1144	24000	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	7373	white	167725768	south_carolina	480000	0.1541	0.15	0.128
1145	30000	ford	ranger	DERIVADO_DE_TURISMO	2019	clean_vehicle	2590	gray	167778604	wisconsin	600000	0.132	0.15	0.128
1146	16200	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	41662	white	167725769	south_carolina	324000	0.1541	0.15	0.128
1147	30000	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	15019	gray	167778609	wisconsin	600000	0.132	0.15	0.128
1148	23900	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	9420	white	167725771	south_carolina	478000	0.1541	0.15	0.128
1149	13800	ford	taurus	DERIVADO_DE_TURISMO	2018	clean_vehicle	41864	white	167722436	missouri	276000	0.11	0.15	0.128
1150	23700	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	16829	white	167725774	south_carolina	474000	0.1541	0.15	0.128
1151	24300	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	6290	gray	167722443	illinois	486000	0.085	0.15	0.128
1152	54900	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	14393	black	167726356	nevada	1098000	0.09	0.15	0.128
1153	22500	ford	taurus	DERIVADO_DE_TURISMO	2018	clean_vehicle	14599	white	167778957	wisconsin	450000	0.132	0.15	0.128
1154	39000	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	25839	gray	167778962	illinois	780000	0.085	0.15	0.128
1155	13900	ford	escape	DERIVADO_DE_TURISMO	2018	clean_vehicle	60715	gray	167778964	wisconsin	278000	0.132	0.15	0.128
1156	24700	ford	explorer	DERIVADO_DE_TURISMO	2018	clean_vehicle	23350	red	167722623	illinois	494000	0.085	0.15	0.128
1157	20100	ford	transit	DERIVADO_DE_TURISMO	2018	clean_vehicle	62386	white	167722700	california	402000	0.13	0.15	0.128
1158	22000	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	6248	red	167778967	illinois	440000	0.085	0.15	0.128
1159	38200	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	878	green	167732976	florida	764000	0.11	0.15	0.128
1160	24400	ford	transit	DERIVADO_DE_TURISMO	2018	clean_vehicle	49710	white	167722717	california	488000	0.13	0.15	0.128
1161	35000	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	2042	blue	167778969	illinois	700000	0.085	0.15	0.128
1162	18600	ford	flex	DERIVADO_DE_TURISMO	2019	clean_vehicle	7742	white	167732983	florida	372000	0.11	0.15	0.128
1163	22700	ford	transit	DERIVADO_DE_TURISMO	2018	clean_vehicle	39733	white	167722718	california	454000	0.13	0.15	0.128
1164	38000	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	33701	black	167778971	illinois	760000	0.085	0.15	0.128
1165	17000	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	67542	red	167779290	illinois	340000	0.085	0.15	0.128
1166	17500	ford	escape	DERIVADO_DE_TURISMO	2017	clean_vehicle	35095	gray	167779677	wisconsin	350000	0.132	0.15	0.128
1167	23200	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	8652	white	167734884	michigan	464000	0.0618	0.15	0.128
1168	30700	ford	explorer	DERIVADO_DE_TURISMO	2017	clean_vehicle	51107	red	167779679	wisconsin	614000	0.132	0.15	0.128
1169	23500	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	14987	white	167735018	michigan	470000	0.0618	0.15	0.128
1170	26400	ford	edge	DERIVADO_DE_TURISMO	2017	clean_vehicle	28252	blue	167779680	wisconsin	528000	0.132	0.15	0.128
1171	23500	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	16009	white	167735020	michigan	470000	0.0618	0.15	0.128
1172	38000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	47866	white	167779682	wisconsin	760000	0.132	0.15	0.128
1173	23600	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	11004	white	167735025	michigan	472000	0.0618	0.15	0.128
1174	19300	ford	edge	DERIVADO_DE_TURISMO	2017	clean_vehicle	42895	gray	167779683	wisconsin	386000	0.132	0.15	0.128
1175	23200	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	9490	white	167735026	michigan	464000	0.0618	0.15	0.128
1176	13800	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	39027	no_color	167779689	wisconsin	276000	0.132	0.15	0.128
1177	23600	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	13466	white	167735027	michigan	472000	0.0618	0.15	0.128
1178	23200	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	8737	white	167735029	michigan	464000	0.0618	0.15	0.128
1179	40000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	23960	red	167779696	wisconsin	800000	0.132	0.15	0.128
1180	23400	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	5562	white	167735030	michigan	468000	0.0618	0.15	0.128
1181	23600	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	13763	white	167735031	michigan	472000	0.0618	0.15	0.128
1182	23000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	10444	white	167735032	michigan	460000	0.0618	0.15	0.128
1183	25500	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	41696	black	167779857	wisconsin	510000	0.132	0.15	0.128
1184	23500	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	15787	white	167735033	michigan	470000	0.0618	0.15	0.128
1185	29900	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	9167	white	167779861	wisconsin	598000	0.132	0.15	0.128
1186	23200	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	17541	white	167735037	michigan	464000	0.0618	0.15	0.128
1187	50500	ford	f-150	DERIVADO_DE_TURISMO	2017	clean_vehicle	24686	silver	167779863	wisconsin	1010000	0.132	0.15	0.128
1188	23400	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	15210	white	167735038	michigan	468000	0.0618	0.15	0.128
1189	24500	ford	transit	DERIVADO_DE_TURISMO	2017	clean_vehicle	54601	white	167779865	wisconsin	490000	0.132	0.15	0.128
1190	49000	ford	mustang	DERIVADO_DE_TURISMO	2017	clean_vehicle	2205	black	167779872	illinois	980000	0.085	0.15	0.128
1191	25400	ford	transit	DERIVADO_DE_TURISMO	2017	clean_vehicle	35691	white	167779876	wisconsin	508000	0.132	0.15	0.128
1192	23000	ford	flex	DERIVADO_DE_TURISMO	2017	clean_vehicle	32788	silver	167779877	illinois	460000	0.085	0.15	0.128
1193	6000	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	180471	gray	167779892	minnesota	120000	0.11	0.15	0.128
1194	22400	ford	edge	DERIVADO_DE_TURISMO	2016	clean_vehicle	42925	black	167780188	wisconsin	448000	0.132	0.15	0.128
1195	22500	ford	edge	DERIVADO_DE_TURISMO	2016	clean_vehicle	37385	black	167780189	wisconsin	450000	0.132	0.15	0.128
1196	25200	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	15415	gray	167735376	virginia	504000	0.12	0.15	0.128
1197	36000	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	20047	white	167780195	wisconsin	720000	0.132	0.15	0.128
1198	26700	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	16884	black	167735379	virginia	534000	0.12	0.15	0.128
1199	30500	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	57936	gray	167780199	wisconsin	610000	0.132	0.15	0.128
1200	26700	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	15244	black	167735380	virginia	534000	0.12	0.15	0.128
1201	25000	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	19842	gray	167735381	virginia	500000	0.12	0.15	0.128
1202	35200	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	38830	white	167780201	wisconsin	704000	0.132	0.15	0.128
1203	30300	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	31899	white	167735391	tennessee	606000	0.12	0.15	0.128
1204	25000	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	69305	no_color	167780206	illinois	500000	0.085	0.15	0.128
1205	26500	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	46098	red	167780207	wisconsin	530000	0.132	0.15	0.128
1206	21600	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	29457	gray	167735493	virginia	432000	0.12	0.15	0.128
1207	18800	ford	edge	DERIVADO_DE_TURISMO	2016	clean_vehicle	30765	no_color	167780210	wisconsin	376000	0.132	0.15	0.128
1208	21500	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	29096	red	167735497	virginia	430000	0.12	0.15	0.128
1209	9000	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	40437	no_color	167780249	new_jersey	180000	0.12	0.15	0.128
1210	16700	ford	cutaway	DERIVADO_DE_TURISMO	2015	clean_vehicle	69004	white	167780449	wisconsin	334000	0.132	0.15	0.128
1211	16800	ford	cutaway	DERIVADO_DE_TURISMO	2015	clean_vehicle	65179	white	167780450	wisconsin	336000	0.132	0.15	0.128
1212	15700	ford	cutaway	DERIVADO_DE_TURISMO	2015	clean_vehicle	75862	white	167780452	wisconsin	314000	0.132	0.15	0.128
1213	16800	ford	cutaway	DERIVADO_DE_TURISMO	2015	clean_vehicle	68319	white	167780458	wisconsin	336000	0.132	0.15	0.128
1214	19500	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	80354	gray	167780463	wisconsin	390000	0.132	0.15	0.128
1215	20500	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	51441	black	167780465	wisconsin	410000	0.132	0.15	0.128
1216	17400	ford	cutaway	DERIVADO_DE_TURISMO	2015	clean_vehicle	70954	white	167780471	wisconsin	348000	0.132	0.15	0.128
1217	17500	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	92500	red	167780571	wisconsin	350000	0.132	0.15	0.128
1218	26000	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	66367	silver	167780578	illinois	520000	0.085	0.15	0.128
1219	56700	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	13884	white	167737612	kentucky	1134000	0.09	0.15	0.128
1220	5000	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	202565	no_color	167780643	wisconsin	100000	0.132	0.15	0.128
1221	40200	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	26484	no_color	167737616	kentucky	804000	0.09	0.15	0.128
1222	54000	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	703	red	167780646	illinois	1080000	0.085	0.15	0.128
1223	65200	ford	max	DERIVADO_DE_TURISMO	2019	clean_vehicle	18138	white	167737619	kentucky	1304000	0.09	0.15	0.128
1224	32500	ford	srw	DERIVADO_DE_TURISMO	2017	clean_vehicle	28007	white	167780667	minnesota	650000	0.11	0.15	0.128
1225	25500	ford	transit	DERIVADO_DE_TURISMO	2019	clean_vehicle	11251	white	167738248	illinois	510000	0.085	0.15	0.128
1226	63000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	11640	no_color	167780677	illinois	1260000	0.085	0.15	0.128
1227	44000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	10763	white	167780679	illinois	880000	0.085	0.15	0.128
1228	70000	ford	drw	DERIVADO_DE_TURISMO	2019	clean_vehicle	9643	no_color	167780680	illinois	1400000	0.085	0.15	0.128
1229	56200	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	33930	gray	167738656	kentucky	1124000	0.09	0.15	0.128
1230	35000	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	26451	white	167780681	wisconsin	700000	0.132	0.15	0.128
1231	57700	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	21101	red	167738658	kentucky	1154000	0.09	0.15	0.128
1232	74000	ford	drw	DERIVADO_DE_TURISMO	2019	clean_vehicle	10536	no_color	167780682	illinois	1480000	0.085	0.15	0.128
1233	60200	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	31744	white	167738659	kentucky	1204000	0.09	0.15	0.128
1234	60000	ford	srw	DERIVADO_DE_TURISMO	2018	clean_vehicle	18062	black	167780683	illinois	1200000	0.085	0.15	0.128
1235	63000	ford	srw	DERIVADO_DE_TURISMO	2018	clean_vehicle	17942	black	167780684	illinois	1260000	0.085	0.15	0.128
1236	22500	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	43646	black	167780692	wisconsin	450000	0.132	0.15	0.128
1237	8300	ford	energi	DERIVADO_DE_TURISMO	2014	clean_vehicle	71989	gray	167780699	wisconsin	166000	0.132	0.15	0.128
1238	8300	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	138328	white	167780740	wisconsin	166000	0.132	0.15	0.128
1239	21000	ford	door	DERIVADO_DE_TURISMO	2013	clean_vehicle	95386	brown	167780742	wisconsin	420000	0.132	0.15	0.128
1240	19300	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	23740	black	167740399	mississippi	386000	0.068	0.15	0.128
1241	16400	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	36064	gray	167740400	alabama	328000	0.102	0.15	0.128
1242	27300	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	18805	gray	167740409	mississippi	546000	0.068	0.15	0.128
1243	26400	ford	cab	DERIVADO_DE_TURISMO	2012	clean_vehicle	151035	white	167781136	wisconsin	528000	0.132	0.15	0.128
1244	35100	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	10099	red	167740416	mississippi	702000	0.068	0.15	0.128
1245	41500	ford	f-150	DERIVADO_DE_TURISMO	2018	clean_vehicle	9800	black	167781284	new_jersey	830000	0.12	0.15	0.128
1246	34100	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	10483	white	167740622	mississippi	682000	0.068	0.15	0.128
1247	28600	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	17544	no_color	167781624	california	572000	0.13	0.15	0.128
1248	34100	ford	mustang	DERIVADO_DE_TURISMO	2019	clean_vehicle	10167	red	167740627	mississippi	682000	0.068	0.15	0.128
1249	28700	ford	ranger	DERIVADO_DE_TURISMO	2019	clean_vehicle	11457	gray	167781626	california	574000	0.13	0.15	0.128
1250	24700	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	26590	no_color	167781627	california	494000	0.13	0.15	0.128
1251	46500	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	35346	black	167781630	california	930000	0.13	0.15	0.128
1252	29000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	12953	black	167781631	california	580000	0.13	0.15	0.128
1253	25500	ford	edge	DERIVADO_DE_TURISMO	2019	clean_vehicle	26693	silver	167781632	california	510000	0.13	0.15	0.128
1254	39500	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	25071	yellow	167781633	california	790000	0.13	0.15	0.128
1255	33100	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	33538	yellow	167781635	california	662000	0.13	0.15	0.128
1256	30500	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	9915	gray	167781637	california	610000	0.13	0.15	0.128
1257	3600	ford	fiesta	DERIVADO_DE_TURISMO	2018	clean_vehicle	1	silver	167458288	arizona	72000	0.11	0.15	0.128
1258	16800	ford	fusion	DERIVADO_DE_TURISMO	2019	clean_vehicle	9910	red	167781638	california	336000	0.13	0.15	0.128
1259	24000	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	16765	gray	167459758	texas	480000	0.12	0.15	0.128
1260	58500	ford	expedition	DERIVADO_DE_TURISMO	2019	clean_vehicle	4970	gray	167781639	california	1170000	0.13	0.15	0.128
1261	55000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	43964	black	167461502	texas	1100000	0.12	0.15	0.128
1262	28800	ford	f-150	DERIVADO_DE_TURISMO	2019	clean_vehicle	40785	silver	167781644	california	576000	0.13	0.15	0.128
1263	26800	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	108998	white	167782025	new_jersey	536000	0.12	0.15	0.128
1264	36000	ford	max	DERIVADO_DE_TURISMO	2018	clean_vehicle	58576	gray	167472824	wisconsin	720000	0.132	0.15	0.128
1265	20000	ford	wagon	DERIVADO_DE_TURISMO	2018	clean_vehicle	55475	white	167472829	wisconsin	400000	0.132	0.15	0.128
1266	46700	ford	drw	DERIVADO_DE_TURISMO	2019	clean_vehicle	35929	black	167741758	alabama	934000	0.102	0.15	0.128
1267	42800	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	21669	silver	167741762	alabama	856000	0.102	0.15	0.128
1268	21800	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	16079	no_color	167782357	california	436000	0.13	0.15	0.128
1269	18800	ford	mustang	DERIVADO_DE_TURISMO	2018	clean_vehicle	41147	white	167782359	california	376000	0.13	0.15	0.128
1270	18800	ford	flex	DERIVADO_DE_TURISMO	2018	clean_vehicle	45798	black	167782360	california	376000	0.13	0.15	0.128
